seed,delayed_reward,immediate_reward,policy_loss,delayed_value_loss,immediate_value_loss,entropy,Unnamed: 7
76762,-0.003942748585049756,-0.14575351213282242,0.033738862951224996,6.096467108528685e-05,0.8449377890769859,0.334890847352097,
235,-0.0016340986340170366,-0.09196944997052747,0.051908591744352216,2.2270868754013655e-05,0.5605811172003478,0.25867642575513017,
56754,-0.0005408256172839156,-0.045919540229885036,0.0867464401336365,1.0580405979066849e-05,0.626964317011679,0.3007817396350291,
76933,-0.0069720236265799,-0.007728841241772192,0.09695908572097137,0.00011689118680985584,0.46338070450008084,0.38122470458481433,
8642,-0.003973606250204633,-0.11543864819726882,0.045178768558099956,6.364813113246529e-05,0.5443352326741698,0.2808220222180628,
19610,-0.0008232453918606527,-0.022745358090185654,0.08199400891560658,1.5589072266522078e-05,0.4649767304303065,0.3352927975983774,
5978,-0.0030239170753238553,-0.06380120837017382,0.056165058281236406,4.0008959718274294e-05,0.5495738839231609,0.30118947258039613,
93038,-0.0016744930742600877,-0.0308220355634148,0.06558477028321837,1.975039054742707e-05,0.3414065349425266,0.2876701081621236,
70887,-0.001685462128933671,0.015804597701149375,0.1282127738726635,2.6524939118204526e-05,0.44025742259452155,0.3128810513688039,
4965,-0.0007182522751600281,-0.05557789014146767,0.10665029263329523,9.320166678094413e-06,0.4523147657053722,0.30173701438180994,
90180,-0.0014476162455927624,-0.10237191767364179,0.04072606162465346,1.908916502144575e-05,0.398400598123281,0.26214299355423576,
40008,-0.015155304578367104,-0.08915368037135277,0.04290011699877453,0.00021815332323963,0.3911123504070853,0.2869576078070497,
19981,-0.0015886131049354982,0.06484490126731501,0.11837450166255112,5.317003084902957e-05,0.4409568088697755,0.35457358193640603,
7546,-0.005795837818301175,-0.014937309657137215,0.08937047373412962,0.00010356594578440145,0.7281508683813712,0.35791897011342755,
11440,-0.00043883452348787754,-0.08148762157382847,0.028657176292501634,2.2858114173837147e-05,0.37884986285540756,0.30266107956505817,
47114,-0.000649982416371438,0.04595306513409955,0.15479863079896347,8.861675256404288e-06,0.29782110526515493,0.33348102174999034,
7672,-0.002417815253782669,-0.11811818449749475,0.06057904100557229,3.5309467227958075e-05,0.664880774747852,0.311143333669406,
16722,-0.0019285180469252319,-0.11148780577659886,0.032746464064798454,3.7675422345296995e-05,0.5455410050566813,0.3062788754179272,
92054,-0.001730258414527451,-0.005127744621279037,0.08531768671644535,2.1741714185421154e-05,0.5224727375068884,0.32811161119583093,
85485,-0.009194914961710774,-0.15190649867374004,0.03757172305151118,0.00023021358770117305,0.6839843907547501,0.29500531664498597,
22364,-0.009459323679061417,-0.02120247568523427,0.09386187815633384,0.0001759242955658483,0.5854211086531645,0.3591359420039689,
82842,-0.0005719723332555181,-0.08185602711464776,0.05906729935035381,7.466249850517851e-06,0.33700681495345197,0.29332749677964454,
57821,-0.0056482913359543925,0.002405688181550183,0.11166172125932584,0.0001494250639774886,0.6641834506420806,0.32975483115385323,
96466,-0.0004107544293091154,-0.265625,0.006257836118889731,2.469706554582748e-05,0.9185216776811733,0.2971586263046051,
19001,-0.0015609772782146404,0.017214362904018073,0.12120058979277798,1.2670567208426819e-05,0.37201342816996275,0.32221104188976185,
39764,-0.004974575780024809,0.07660517364181156,0.08778453395585835,6.271261093279138e-05,0.7288021127068357,0.43464473305104556,
36509,-0.008322719150129323,-0.17555702917771882,0.04035876298390791,0.0001953701330762255,1.0061521307299295,0.4083345546773005,
38799,-0.000450252735581616,-0.1157498894783377,0.02573412368866627,1.2110065607246696e-05,0.48572128583495133,0.2516243276570509,
12906,-0.004279365147994396,-0.04350255427841629,0.08583665055011383,7.258054172554138e-05,0.7659618034155974,0.37397409905733037,
56091,-0.0021327087281753417,-0.009172376952549325,0.0954284785816018,3.1579756522129044e-05,0.38153486008656506,0.3565276995365476,
